RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,_complaint_datetime,address_norm,elevator_complaint_flag,sfd_elevator_rescue_count,first_rescue_date,last_rescue_date,example_raw_address,conveyance_active_record_count,conveyance_active_first_created_date,conveyance_active_last_created_date,conveyance_active_record_numbers,conveyance_active_record_types,conveyance_active_property_project_names,conveyance_active_statuses,conveyance_active_descriptions,conveyance_active_flag,conveyance_no_cert_record_count,conveyance_no_cert_first_created_date,conveyance_no_cert_last_created_date,conveyance_no_cert_record_numbers,conveyance_no_cert_record_types,conveyance_no_cert_property_project_names,conveyance_no_cert_statuses,conveyance_no_cert_descriptions,conveyance_no_cert_flag,sfd_rescue_at_address_flag
009087-25CP,Complaint,Request,,"Elevator is down, been broke for 3months. Reference 009072-25",2025 Jul 11 12:00:00 AM,,,Open Duplicate,221 13TH AVE E,98102.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009087-25CP,47.6204525,-122.31586439,"(47.6204525, -122.31586439)",7,2025,3,,,,True,True,,3.0,True,False,False,True,2025-07-11,221 13TH AVE E,True,0,,,,1,1990-03-02,1990-03-02,EQP-CY-02943,Conveyance Equipment Certification,"1-P - Cabled Elevator, City # 2689",Active,,True,0,,,,,,,,False,False
009092-25CP,Complaint,Request,,"I am a resident at Helios Apartments, located at 1600 2nd Ave Seattle, WA. And I am writing to report an ongoing habitability issue.One of our building's main elevators has been out of service for several months (since approximately February 2025), causing severe delays, long wait times, and reduced access for residents-particularly those with mobility challenges or time-sensitive schedules.This building is multi-story and relies heavily on all elevators being functional. The prolonged",2025 Jul 18 12:00:00 AM,,,Open Duplicate,1600 2ND AVE,98101.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009092-25CP,47.61067146,-122.33958684,"(47.61067146, -122.33958684)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-18,1600 2ND AVE,True,14,2023-08-09,2025-06-20,1600 2nd Ave,0,,,,,,,,False,5,2017-08-31,2017-08-31,EQP-CY-08803 | EQP-CY-08802 | EQP-CY-08801 | EQP-CY-08800 | EQP-CY-08799,Conveyance Equipment Certification,"5-P - Cabled Elevator, City # 11878 | 4-P - Cabled Elevator, City # 11877 | 3-P - Cabled Elevator, City # 11876 | 2-P - Cabled Elevator, City # 11875 | 1-P - Cabled Elevator, City # 11874",Operating Without Certificate,2ND & PINE - CONV,True,True
009167-25CP,Complaint,Request,,"referred by: Seattle Fire Marshall, safety hazard told elevator needs inspection asap out of order sign should be posted - elevator dropping constantly stops on 3rd & 4th floor have to wait 5 mins before it will move again - emergency call button broken on inside & outside of elevator  - landlord aware not fixing the problem several elderly disable people living in this building it is not safe for anyone",2025 Jul 21 12:00:00 AM,2025 Oct 16 12:00:00 AM,Completed,Closed,1811 EASTLAKE AVE,98101.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009167-25CP,47.61824357,-122.32950667,"(47.61824357, -122.32950667)",7,2025,3,10.0,2025.0,4.0,False,False,87.0,7.0,True,False,False,True,2025-07-21,1811 EASTLAKE AVE,True,13,2021-06-15,2025-07-24,1811 Eastlake Ave,1,2006-02-01,2006-02-01,EQP-CY-06442,Conveyance Equipment Certification,"Cabled Elevator, City # 8578",Active,,True,0,,,,,,,,False,True
009245-25CP,Complaint,Request,,"Elevator is down, no maintenance being done, would like inspection",2025 Jul 22 12:00:00 AM,2025 Jul 29 12:00:00 AM,Completed,Completed,3610 33RD AVE S,98144.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009245-25CP,47.57113199,-122.29049933,"(47.57113199, -122.29049933)",7,2025,3,7.0,2025.0,3.0,False,False,7.0,2.0,True,False,False,True,2025-07-22,3610 33RD AVE S,True,3,2024-01-25,2025-05-09,3610 33rd Ave S,0,,,,,,,,False,1,2014-07-15,2014-07-15,EQP-CY-07993,Conveyance Equipment Certification,"1 - Hydraulic Elevator, City # 11348",Operating Without Certificate,,True,True
009351-25CP,Complaint,Request,,"Failure to provide access to properly maintained elevators or to maintain them in a proper manner. The building is 31 floors, and was constructed with 3 elevators. One of the elevators has remained broken and completely unusable for well over 6 months, possibly up to 1 year. The management company for Cielo fails to provide updated information to residents when an elevator is down or unavailable, making exact dating of start impossible.During the last 2 years, It is safe to say that approxi",2025 Jul 23 12:00:00 AM,,,Closed,800 SENECA ST,98101.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009351-25CP,47.60967965,-122.32978562,"(47.60967965, -122.32978562)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-23,800 SENECA ST,True,21,2020-01-19,2026-01-19,800 Seneca St,3,2015-04-08,2015-04-09,EQP-CY-08148 | EQP-CY-08147 | EQP-CY-08144,Conveyance Equipment Certification,"C - Cabled Elevator, City # 11363 | B - Cabled Elevator, City # 11362 | A - Cabled Elevator, City # 11361",Active,,True,0,,,,,,,,False,True
009352-25CP,Complaint,Request,,The single elevator in my building has been out of order for a week now. Management is not able to provide any indication of when it may be fixed. There are residents who use mobility aids who are having to take the stairs or be stuck in their apartments if they cannot do that. It is very unsafe.,2025 Jul 23 12:00:00 AM,,,Completed,109 DEXTER AVE N,98109.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009352-25CP,47.61868488,-122.3426783,"(47.61868488, -122.3426783)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-23,109 DEXTER AVE N,True,1,2022-06-27,2022-06-27,109 Dexter Ave N,1,2008-04-25,2008-04-25,EQP-CY-06823,Conveyance Equipment Certification,"1-P - Hydraulic Elevator, City # 9360",Active,BOREALIA APARTMENTS - CONV,True,0,,,,,,,,False,True
009391-25CP,Complaint,Request,,"Both elevators broken, exposed wires",2025 Jul 24 12:00:00 AM,2025 Sep 02 12:00:00 AM,Completed,Completed,8610 AURORA AVE N,98103.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009391-25CP,47.69180139,-122.34374234,"(47.69180139, -122.34374234)",7,2025,3,9.0,2025.0,3.0,False,False,40.0,5.0,True,False,False,True,2025-07-24,8610 AURORA AVE N,True,4,2024-02-26,2025-05-09,8610 Aurora Ave N,2,2023-11-28,2023-11-28,EQP-CY-10806 | EQP-CY-10805,Conveyance Equipment Certification,"1-P - Cabled Elevator, City # 14443 | 2-P - Cabled Elevator, City # 14444",Active,CONV,True,0,,,,,,,,False,True
009393-25CP,Complaint,Request,,"The elevator in the building has been down since July 15th. There has been only one update from the leasing office stating that the company that will be fixing the elevator is aware and waiting for a part. There has been no updates about estimated time frame. There are several people here unable to properly leave their apartments due to physical disabilities restricting them from taking the stairs, and no other reparations have been made.",2025 Jul 24 12:00:00 AM,,,Completed,109 Dexter AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009393-25CP,47.61868488,-122.3426783,"(47.61868488, -122.3426783)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-24,109 DEXTER AVE N,True,1,2022-06-27,2022-06-27,109 Dexter Ave N,1,2008-04-25,2008-04-25,EQP-CY-06823,Conveyance Equipment Certification,"1-P - Hydraulic Elevator, City # 9360",Active,BOREALIA APARTMENTS - CONV,True,0,,,,,,,,False,True
009409-25CP,Complaint,Request,,The elevator is unable to be called to the first floor,2025 Jul 24 12:00:00 AM,2025 Aug 05 12:00:00 AM,Completed,Completed,1020 UNIVERSITY ST,98101.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009409-25CP,47.61160614,-122.32775892,"(47.61160614, -122.32775892)",7,2025,3,8.0,2025.0,3.0,False,False,12.0,3.0,True,False,False,True,2025-07-24,1020 UNIVERSITY ST,True,2,2021-03-24,2023-07-05,1020 University St,1,1990-03-05,1990-03-05,EQP-CY-03085,Conveyance Equipment Certification,"1-P - Hydraulic Elevator, City # 2633",Active,,True,0,,,,,,,,False,True
009445-25CP,Complaint,Request,,"Our elevator has been down for two weeks 
They have not offered any help 
I live on the 4th floor with service animal",2025 Jul 24 12:00:00 AM,,,Completed,109 DEXTER AVE N,98109.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009445-25CP,47.61868488,-122.3426783,"(47.61868488, -122.3426783)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-24,109 DEXTER AVE N,True,1,2022-06-27,2022-06-27,109 Dexter Ave N,1,2008-04-25,2008-04-25,EQP-CY-06823,Conveyance Equipment Certification,"1-P - Hydraulic Elevator, City # 9360",Active,BOREALIA APARTMENTS - CONV,True,0,,,,,,,,False,True
009551-25CP,Complaint,Request,,"Failure to provide access to properly maintained elevators or to maintain them in a proper manner.The building is 31 floors, and was constructed with 3 elevators. One of the elevators has remained broken and completely unusable for well over 6 months, possibly up to 1 year. The management company for Cielo fails to provide updated information to residents when an elevator is down or unavailable, making exact dating of start impossible.During the last 2 years, It is safe to say that approxim",2025 Jul 27 12:00:00 AM,,,Completed,800 Seneca ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009551-25CP,47.60967965,-122.32978562,"(47.60967965, -122.32978562)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-27,800 SENECA ST,True,21,2020-01-19,2026-01-19,800 Seneca St,3,2015-04-08,2015-04-09,EQP-CY-08148 | EQP-CY-08147 | EQP-CY-08144,Conveyance Equipment Certification,"C - Cabled Elevator, City # 11363 | B - Cabled Elevator, City # 11362 | A - Cabled Elevator, City # 11361",Active,,True,0,,,,,,,,False,True
009585-25CP,Complaint,Request,,"Windsor cirrus is a high-rise apartment building with 41 floors and 4 elevators. One of the elevators (D) has been out of service for more than three months and has not been repaired. This has significantly affected all residents, especially during move-ins/outs or peak hours, as only 2 elevators are operational during those times (one is often reserved for moving). The long wait times and overcrowding in the remaining elevators raise serious concerns regarding safety, accessibility, and qu",2025 Jul 28 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009585-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-28,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009587-25CP,Complaint,Request,,Elevator D has been out of service for more than three months. The leasing office said it will take at least another month to fix it because some parts are on backorder. So the elevator will be out for over four months? Seriously?,2025 Jul 28 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009587-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-28,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009598-25CP,Complaint,Request,,elevator out for 1 month - landlord aware,2025 Jul 28 12:00:00 AM,2025 Aug 15 12:00:00 AM,Completed,Under Investigation,1321 E JOHN ST,98112.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009598-25CP,47.619758,-122.314684,"(47.619758, -122.314684)",7,2025,3,8.0,2025.0,3.0,False,False,18.0,3.0,True,False,False,True,2025-07-28,1321 E JOHN ST,True,3,2021-07-01,2025-09-27,1321 E John St,0,,,,,,,,False,1,2014-07-15,2014-07-15,EQP-CY-07999,Conveyance Equipment Certification,"1 - Cabled Elevator, City # 11299",Operating Without Certificate,,True,True
009637-25CP,Complaint,Request,,"Elevator D has been out for 3 months, and the others (A, B, C) break frequently as well.",2025 Jul 29 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009637-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-29,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
1061434-VI,Notice of Violation,Case,,"Elevator is down again, thistime for 2 weeks",2025 Jul 30 12:00:00 AM,2025 Jul 29 12:00:00 AM,Completed,Initiated,3610 33RD AVE S,98144.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1061434-VI,47.57113199,-122.29049933,"(47.57113199, -122.29049933)",7,2025,3,7.0,2025.0,3.0,False,False,-1.0,2.0,False,True,False,True,2025-07-30,3610 33RD AVE S,True,3,2024-01-25,2025-05-09,3610 33rd Ave S,0,,,,,,,,False,1,2014-07-15,2014-07-15,EQP-CY-07993,Conveyance Equipment Certification,"1 - Hydraulic Elevator, City # 11348",Operating Without Certificate,,True,True
009760-25CP,Complaint,Request,,Elevator D has been out of service for more than three months and has not been repaired. Other elevators break down frequently as well. Please do an inspection or something to help!,2025 Jul 30 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009760-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",7,2025,3,,,,True,True,,7.0,True,False,False,True,2025-07-30,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009862-25CP,Complaint,Request,,"Elevator D is out for more than 3 months, will cit of seattle do something to help the residents here",2025 Aug 01 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009862-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",8,2025,3,,,,True,True,,7.0,True,False,False,True,2025-08-01,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009863-25CP,Complaint,Request,,1. Recycle is always full and there is no place to put recycling.2. Elevator D is out for almost four months.,2025 Aug 01 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009863-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",8,2025,3,,,,True,True,,7.0,True,False,False,True,2025-08-01,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009864-25CP,Complaint,Request,,"Garbage shoot is closed, no cleaned when closed mold in room with no ventilation, not visible with drive by.CSB update: Customer resides at the Bayview Tower, a SHA property, 2614 4th Ave. Lack of maintenance and cleaning closed the garbage shoot. The solution is that people take garbage down the elevator with special key card to access garbage room. It's filthy and stinks. It's moldy. It's almost impossible to enter in a wheelchair. Physically impossible to get into the room while in a whe",2025 Aug 01 12:00:00 AM,2025 Oct 29 12:00:00 AM,Completed,Completed,2614 4TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009864-25CP,47.61768375,-122.34717179,"(47.61768375, -122.34717179)",8,2025,3,10.0,2025.0,4.0,False,False,89.0,7.0,True,False,False,True,2025-08-01,2614 4TH AVE,True,7,2022-04-18,2025-10-13,2614 4th Ave,2,1989-09-13,1989-09-13,EQP-CY-01580 | EQP-CY-01579,Conveyance Equipment Certification,"1-P - Cabled Elevator, City # 3815 | 2-P - Cabled Elevator, City # 3816",Active,,True,0,,,,,,,,False,True
009902-25CP,Complaint,Request,,We have a single elevator in this apartment building and it has been not operational since June 30.,2025 Aug 02 12:00:00 AM,,,Closed,1562 E OLIVE WAY,98102.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009902-25CP,47.61898959,-122.32586657,"(47.61898959, -122.32586657)",8,2025,3,,,,True,True,,3.0,True,False,False,True,2025-08-02,1562 E OLIVE WAY,True,0,,,,0,,,,,,,,False,1,1989-10-27,1989-10-27,EQP-CY-01803,Conveyance Equipment Certification,"1-P - Cabled Elevator, City # 1556",Operating Without Certificate,#1-P ; #1556,True,False
009905-25CP,Complaint,Request,,"Ongoing roach infestation in garbage rooms, down hallways leading to apartments. Seen on all floors. Overflowing trash rooms and garbagescreating safety and sanitary issues.  Active locked doors at building entrances stating no entry and to use other door. This door is by the only elevator exit for this side of building for residents. Door is on rainier closer to childcare business. Not the one near the office. My guess is it's an attempt for security to invade residents privacy by forcing",2025 Aug 03 12:00:00 AM,,,Completed,9400 RAINIER AVE S,98118.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009905-25CP,47.52009207,-122.26505776,"(47.52009207, -122.26505776)",8,2025,3,,,,True,True,,2.0,True,False,False,True,2025-08-03,9400 RAINIER AVE S,True,25,2022-05-03,2025-12-02,9400 Rainier Ave S,1,2022-07-13,2022-07-13,EQP-CY-10506,Conveyance Equipment Certification,"2 - Cabled Elevator, City # 13616",Active,CONV,True,1,2022-07-13,2022-07-13,EQP-CY-10505,Conveyance Equipment Certification,"1 - Cabled Elevator, City # 13615",Operating Without Certificate,CONV,True,True
009914-25CP,Complaint,Request,,Window access in public space.next to elevator completely blocked by items owned by apartment resident.,2025 Aug 03 12:00:00 AM,,,Closed,620 W OLYMPIC PL,98119.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009914-25CP,47.62782086,-122.36584259,"(47.62782086, -122.36584259)",8,2025,3,,,,True,True,,7.0,True,False,False,True,2025-08-03,620 W OLYMPIC PL,True,0,,,,1,1989-06-09,1989-06-09,EQP-CY-00781,Conveyance Equipment Certification,"1-P - Cabled Elevator, City # 2039",Active,,True,0,,,,,,,,False,False
009925-25CP,Complaint,Request,,Elevator D in Cirrus has been out of service for almost four months and has not been repaired. A/B/C elevators are in and out frequently.,2025 Aug 04 12:00:00 AM,,,Closed,2030 8TH AVE,98121.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009925-25CP,47.61652519,-122.33736876,"(47.61652519, -122.33736876)",8,2025,3,,,,True,True,,7.0,True,False,False,True,2025-08-04,2030 8TH AVE,True,1,2025-11-16,2025-11-16,2030 8th Ave,3,2015-07-17,2015-07-17,EQP-CY-08220 | EQP-CY-08219 | EQP-CY-08218,Conveyance Equipment Certification,"A - Cabled Elevator, City # 11351 | C - Cabled Elevator, City # 11353 | B - Cabled Elevator, City # 11352",Active,,True,1,2015-07-17,2015-07-17,EQP-CY-08221,Conveyance Equipment Certification,"D - Cabled Elevator, City # 11354",Operating Without Certificate,,True,True
009929-25CP,Complaint,Request,,We had a power outage 3 weeks ago and there are no safety lights in the hallways or stairwells. I told the management company but nothing has been done. We also lost elevator service (I live on the top floor of a 6 story building) at the same time and it has not been restored.,2025 Aug 04 12:00:00 AM,,,Under Investigation,11038 LAKE CITY WAY NE,98125.0,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009929-25CP,47.70950335,-122.30033843,"(47.70950335, -122.30033843)",8,2025,3,,,,True,True,,5.0,True,False,False,True,2025-08-04,11038 LAKE CITY WAY NE,True,0,,,,0,,,,,,,,False,1,1997-08-28,1997-08-28,EQP-CY-05016,Conveyance Equipment Certification,"1 - Hydraulic Elevator, City # 6639",Operating Without Certificate,,True,False
