RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
002634-18CP,6,2018 Mar 09 12:00:00 AM,,,Completed,6254 5TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002634-18CP,True,False,False,leak,,
002643-18CP,6,2018 Mar 09 12:00:00 AM,,,Closed,2243 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002643-18CP,False,True,False,,trao,
002670-18CP,6,2018 Mar 13 12:00:00 AM,,,Completed,5440 LEARY AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002670-18CP,False,True,True,,pota,notice to vacate|rrio|just cause|no just cause|just cause eviction
002696-18CP,6,2018 Mar 13 12:00:00 AM,,,Completed,3304 W GOVERNMENT WAY,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002696-18CP,False,True,False,,trao|tenant relocation|relocation assistance,
002743-18CP,6,2018 Mar 15 12:00:00 AM,,,Completed,616 N 48TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002743-18CP,False,True,False,,trao,
002955-18CP,6,2018 Mar 22 12:00:00 AM,,,Completed,604 N 46TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002955-18CP,False,True,False,,pota|trao,
002979-18CP,6,2018 Mar 23 12:00:00 AM,,,Completed,902 N 72ND ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002979-18CP,False,True,False,,pota,
002990-18CP,6,2018 Mar 23 12:00:00 AM,,,Completed,329 NE 51ST ST,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002990-18CP,False,False,True,,,tenant rights
003017-18CP,6,2018 Mar 26 12:00:00 AM,,,Completed,503 NE 72ND ST,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003017-18CP,False,True,False,,trao,
003038-18CP,6,2018 Mar 27 12:00:00 AM,,,Completed,6732 15TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003038-18CP,False,True,False,,pota|trao,
003056-18CP,6,2018 Mar 28 12:00:00 AM,,,Closed,515 N 50TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003056-18CP,True,False,False,mold,,
003114-18CP,6,2018 Mar 30 12:00:00 AM,,,Completed,6503 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003114-18CP,False,True,False,,trao,
003158-18CP,6,2018 Apr 02 12:00:00 AM,,,Completed,4108 PALATINE AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003158-18CP,True,False,True,mold|moisture,,rent increase
003209-18CP,6,2018 Apr 03 12:00:00 AM,,,Completed,3637 DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003209-18CP,False,True,False,,tenant relocation,
003341-18CP,6,2018 Apr 06 12:00:00 AM,,,Completed,3444 36TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003341-18CP,False,True,False,,trao,
003367-18CP,6,2018 Apr 09 12:00:00 AM,,,Completed,3850 36TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003367-18CP,False,True,False,,retaliat,
003792-18CP,6,2018 Apr 27 12:00:00 AM,,,Completed,5601 32ND AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003792-18CP,False,True,True,,harass|retaliat,improper notice
1042174-VI,6,2018 Jan 12 12:00:00 AM,2018 Jan 12 12:00:00 AM,Compliance Achieved,Completed,706 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042174-VI,False,True,False,,pota,
1042182-VI,6,2018 Jan 18 12:00:00 AM,,,Completed,706 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042182-VI,False,False,True,,,just cause|just cause eviction
1042273-VI,6,2018 Jan 31 12:00:00 AM,2018 Jan 31 12:00:00 AM,Compliance Achieved,Completed,7353 27TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042273-VI,False,True,False,,pota,
1042400-VI,6,2018 Feb 14 12:00:00 AM,,,Initiated,105 N 40TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042400-VI,False,True,False,,pota,
1042409-VI,6,2018 Feb 15 12:00:00 AM,2018 Feb 15 12:00:00 AM,Compliance Achieved,Completed,8724 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042409-VI,False,True,False,,pota,
1042743-VI,6,2018 Mar 26 12:00:00 AM,,,Completed,8724 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1042743-VI,False,True,False,,pota,
000248-19CP,6,2019 Jan 07 12:00:00 AM,,,Completed,220 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000248-19CP,False,True,False,,pota,
000252-19CP,6,2019 Jan 07 12:00:00 AM,,,Completed,220 NW 58TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000252-19CP,False,True,False,,pota,
000260-19CP,6,2019 Jan 07 12:00:00 AM,,,Completed,2042 NW 62nd ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000260-19CP,False,True,False,,pota,
000445-19CP,6,2019 Jan 10 12:00:00 AM,,,Completed,1526 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000445-19CP,False,True,False,,trao,
000497-19CP,6,2019 Jan 15 12:00:00 AM,,,Completed,414 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000497-19CP,False,False,True,,,tenant rights
000588-19CP,6,2019 Jan 16 12:00:00 AM,,,Completed,2049 NW 61ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000588-19CP,False,True,False,,trao,
000591-19CP,6,2019 Jan 18 12:00:00 AM,,,Completed,1227 NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000591-19CP,False,True,False,,trao,
000632-19CP,6,2019 Jan 22 12:00:00 AM,,,Completed,7541 15TH AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000632-19CP,False,True,False,,pota|trao,
000637-19CP,6,2019 Jan 22 12:00:00 AM,,,Completed,4515 W Raye ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000637-19CP,False,True,False,,pota,
000839-19CP,6,2019 Jan 29 12:00:00 AM,,,Completed,8036 27TH AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000839-19CP,False,True,True,,pota,rent increase
000953-19CP,6,2019 Feb 01 12:00:00 AM,,,Closed,3626 FREMONT LN N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000953-19CP,False,True,False,,pota,
000992-19CP,6,2019 Feb 05 12:00:00 AM,,,Completed,1544 NW 52ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000992-19CP,False,True,False,,trao,
001001-19CP,6,2019 Feb 04 12:00:00 AM,,,Completed,2520 29TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001001-19CP,False,True,False,,trao,
001063-19CP,6,2019 Feb 08 12:00:00 AM,,,Completed,515 N 50TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001063-19CP,True,True,False,asbestos,pota,
001116-19CP,6,2019 Feb 13 12:00:00 AM,,,Closed,414 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001116-19CP,False,False,True,,,10-day notice|20-day notice
001136-19CP,6,2019 Feb 13 12:00:00 AM,2019 Feb 21 12:00:00 AM,Completed,Completed,4400 FREMONT AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001136-19CP,True,False,False,leak|leaking|roof leak,,
001140-19CP,6,2019 Feb 14 12:00:00 AM,,,Completed,1526 NW 61ST ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001140-19CP,False,True,False,,pota,
001178-19CP,6,2019 Feb 13 12:00:00 AM,,,Closed,123 N 83RD ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001178-19CP,False,True,False,,trao,
001188-19CP,6,2019 Feb 17 12:00:00 AM,,,Completed,319 NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001188-19CP,True,False,False,flooding,,
001254-19CP,6,2019 Feb 20 12:00:00 AM,,,Closed,4515 W RAYE ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001254-19CP,False,True,False,,pota,
001312-19CP,6,2019 Feb 21 12:00:00 AM,,,Closed,1516 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001312-19CP,False,True,True,,harass,10 day notice
001357-19CP,6,2019 Feb 21 12:00:00 AM,,,Completed,7434 KEEN WAY N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001357-19CP,False,False,True,,,tenant rights
001385-19CP,6,2019 Feb 25 12:00:00 AM,,,Closed,5808 17TH AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001385-19CP,False,True,False,,pota|trao,
001399-19CP,6,2019 Feb 25 12:00:00 AM,,,Closed,7705 6TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001399-19CP,False,False,True,,,tenant rights
001401-19CP,6,2019 Feb 25 12:00:00 AM,,,Closed,1139 A NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001401-19CP,False,True,False,,trao,
001484-19CP,6,2019 Feb 28 12:00:00 AM,,,Closed,1227 NW 85TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001484-19CP,False,True,False,,pota,
001532-19CP,6,2019 Feb 28 12:00:00 AM,,,Closed,5701 SEAVIEW AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001532-19CP,False,False,True,,,rent increase
001535-19CP,6,2019 Mar 01 12:00:00 AM,,,Closed,6036 5TH AVE NE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001535-19CP,False,True,False,,pota,
001537-19CP,6,2019 Feb 28 12:00:00 AM,,,Closed,2602 MAGNOLIA LN W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001537-19CP,False,True,False,,trao,
001723-19CP,6,2019 Mar 08 12:00:00 AM,,,Completed,604 N 43RD ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001723-19CP,False,True,False,,trao,
001973-19CP,6,2019 Mar 18 12:00:00 AM,,,Closed,522 N 47TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001973-19CP,False,True,False,,pota|trao,
001975-19CP,6,2019 Mar 18 12:00:00 AM,,,Closed,518 N 49th ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001975-19CP,False,True,False,,pota|trao,
001984-19CP,6,2019 Mar 18 12:00:00 AM,,,Completed,5415 1ST AVE NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001984-19CP,False,True,False,,pota|trao,
002080-19CP,6,2019 Mar 21 12:00:00 AM,,,Completed,7705 6TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002080-19CP,False,False,True,,,tenant rights
002082-19CP,6,2019 Mar 21 12:00:00 AM,,,Completed,414 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002082-19CP,False,False,True,,,20-day notice
1046110-VI,6,2019 Mar 21 12:00:00 AM,,,Completed,414 NE RAVENNA BLVD,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046110-VI,False,False,True,,,20-day notice|notice to terminate|just cause|just cause eviction
002116-19CP,6,2019 Mar 22 12:00:00 AM,,,Closed,1710 NW 89TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002116-19CP,False,True,False,,trao,
002118-19CP,6,2019 Mar 22 12:00:00 AM,,,Closed,6247 3RD AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002118-19CP,False,True,False,,pota,
002224-19CP,6,2019 Mar 26 12:00:00 AM,,,Completed,2233 NW 58TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002224-19CP,False,True,False,,pota,
002231-19CP,6,2019 Mar 27 12:00:00 AM,,,Closed,6036 5TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002231-19CP,False,True,False,,lockout,
002240-19CP,6,2019 Mar 27 12:00:00 AM,,,Completed,541 N 73RD ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002240-19CP,False,True,False,,pota,
002290-19CP,6,2019 Mar 26 12:00:00 AM,,,Closed,1112 N 78TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002290-19CP,False,False,True,,,tenant rights
002310-19CP,6,2019 Mar 28 12:00:00 AM,,,Completed,6736 24TH AVE NW,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002310-19CP,True,True,False,flooded|mold|moisture|uninhabitable,pota,
002457-19CP,6,2019 Apr 02 12:00:00 AM,,,Completed,8360 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002457-19CP,False,True,False,,trao,
002572-19CP,6,2019 Apr 05 12:00:00 AM,,,Completed,1733 NW 61ST ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002572-19CP,False,True,False,,pota,
002647-19CP,6,2019 Apr 09 12:00:00 AM,,,Closed,1430 NW 59TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002647-19CP,False,True,False,,pota,
002692-19CP,6,2019 Apr 10 12:00:00 AM,,,Completed,7705 6TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002692-19CP,False,True,False,,trao,
002731-19CP,6,2019 Apr 11 12:00:00 AM,,,Closed,7703 6TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002731-19CP,False,True,False,,tenant relocation,
002841-19CP,6,2019 Apr 16 12:00:00 AM,,,Closed,8724 19TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002841-19CP,False,True,False,,pota,
002846-19CP,6,2019 Apr 16 12:00:00 AM,,,Closed,7526 BAGLEY AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002846-19CP,False,True,False,,pota|trao,
002862-19CP,6,2019 Apr 15 12:00:00 AM,,,Completed,7361 17TH AVE NW,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002862-19CP,False,False,True,,,tenant rights
002869-19CP,6,2019 Apr 16 12:00:00 AM,,,Closed,6041 4TH AVE NE,98115,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002869-19CP,False,False,True,,,rent increase
002917-19CP,6,2019 Apr 17 12:00:00 AM,,,Closed,1526 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002917-19CP,False,False,True,,,security deposit
002958-19CP,6,2019 Apr 19 12:00:00 AM,,,Completed,5109 PHINNEY AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002958-19CP,False,True,False,,pota|trao,
003128-19CP,6,2019 Apr 24 12:00:00 AM,,,Closed,4468 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003128-19CP,False,True,False,,retaliat,
003131-19CP,6,2019 Apr 25 12:00:00 AM,,,Completed,3918 DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003131-19CP,False,False,True,,,rent increase
003179-19CP,6,2019 Apr 24 12:00:00 AM,,,Closed,5808 17TH AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003179-19CP,False,True,False,,trao,
003255-19CP,6,2019 Apr 30 12:00:00 AM,,,Closed,3824 EVANSTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003255-19CP,False,True,False,,trao,
003311-19CP,6,2019 Apr 30 12:00:00 AM,,,Closed,4415 1ST AVE NW,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003311-19CP,False,True,False,,trao,
003315-19CP,6,2019 May 02 12:00:00 AM,,,Completed,508 N 48TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003315-19CP,False,True,False,,relocation assistance,
003338-19CP,6,2019 May 02 12:00:00 AM,,,Closed,511 N BOWDOIN PL,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003338-19CP,False,True,False,,trao,
003348-19CP,6,2019 May 03 12:00:00 AM,2019 May 13 12:00:00 AM,No Access/Unable to Observe,Completed,6615 WOODLAWN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003348-19CP,True,False,False,sewage|asbestos,,
003376-19CP,6,2019 May 03 12:00:00 AM,,,Completed,4801 DAYTON AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003376-19CP,False,True,False,,trao,
003470-19CP,6,2019 May 08 12:00:00 AM,,,Completed,4220 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003470-19CP,False,True,False,,pota|trao,
003520-19CP,6,2019 May 07 12:00:00 AM,,,Completed,2213 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003520-19CP,False,True,False,,trao,
003551-19CP,6,2019 May 10 12:00:00 AM,,,Completed,7900 GREEN LAKE DR N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003551-19CP,False,True,False,,trao,
003553-19CP,6,2019 May 10 12:00:00 AM,,,Completed,2047 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003553-19CP,False,True,False,,trao,
003556-19CP,6,2019 May 10 12:00:00 AM,,,Completed,2047 NW 63RD ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003556-19CP,False,True,False,,trao,
003623-19CP,6,2019 May 13 12:00:00 AM,2019 May 15 12:00:00 AM,Completed,Completed,1516 NW 51ST ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003623-19CP,False,True,True,,pota,10 day notice
003872-19CP,6,2019 May 21 12:00:00 AM,,,Closed,816 N 47TH ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003872-19CP,False,True,False,,pota|trao,
004179-19CP,6,2019 May 24 12:00:00 AM,,,Closed,2249 NW 62ND ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004179-19CP,False,False,True,,,tenant rights
004376-19CP,6,2019 May 30 12:00:00 AM,,,Closed,158 NW 81ST ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004376-19CP,False,True,False,,trao,
004417-19CP,6,2019 Jun 04 12:00:00 AM,,,Closed,351 NW 80TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004417-19CP,False,True,True,,pota,discrimination
004525-19CP,6,2019 Jun 06 12:00:00 AM,,,Completed,3628 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004525-19CP,False,True,False,,trao,
004642-19CP,6,2019 Jun 07 12:00:00 AM,,,Closed,1718 NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004642-19CP,False,False,True,,,tenant rights
004722-19CP,6,2019 Jun 11 12:00:00 AM,,,Closed,1537 NW 56TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004722-19CP,False,True,True,,pota,rent increase
004746-19CP,6,2019 Jun 10 12:00:00 AM,,,Completed,604 N 43RD ST,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004746-19CP,False,True,False,,trao,
004800-19CP,6,2019 Jun 11 12:00:00 AM,,,Completed,1826 NW 89TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004800-19CP,False,True,False,,trao,
004828-19CP,6,2019 Jun 12 12:00:00 AM,,,Closed,847 NW 56TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004828-19CP,False,True,False,,harass,
1046754-VI,6,2019 Jun 13 12:00:00 AM,,,Citation Issued,3628 LINDEN AVE N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046754-VI,False,False,True,,,rent increase
004832-19CP,6,2019 Jun 13 12:00:00 AM,,,Closed,847 NW 56TH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004832-19CP,False,True,True,,pota,without proper notice
005006-19CP,6,2019 Jun 17 12:00:00 AM,,,Closed,2212 NW 59TH ST,98107,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005006-19CP,False,True,False,,trao,
1046826-VI,6,2019 Jun 18 12:00:00 AM,,,Completed,1718 NW 85TH ST,98117,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046826-VI,False,False,True,,,just cause
