RecordNum,RecordType,RecordTypeMapped,RecordTypeDesc,Description,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,Latitude,Longitude,Location1,OpenMonth,OpenYear,OpenQuarter,LastInspMonth,LastInspYear,LastInspQuarter,NoInspDate T/F,NoInspResult T/F,OpenToLastInspDays,District,CP,VI,CT,RecordTypeDescBlank,No_Heat,No_Hot_Water,Gas_Shutoff,HAB,EVIC,DISP,RENT,PERMIT,LEGAL,Plumbing,Mold,Pests,Appliances,Electrical,Fire_Safety,Structural,Trash_Site,Tenant_Rights,Security_Retaliation
1052467-VI,Notice of Violation,Case,,SHORELINE--per online--FOWR or Floating home number 019 rebuilt without a substantial development permit. Used pressure treated wood over water. Created a new hull and increased the over water coverage,2021 Jul 16 12:00:00 AM,2021 Jul 16 12:00:00 AM,Completed,Completed,2770 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052467-VI,47.64560822,-122.34676074,"(47.64560822, -122.34676074)",7,2021,3,7,2021,3,False,False,0,,False,True,False,True,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1052762-VI,Notice of Violation,Case,,"Property 9860 Rainier Ave. So, Seattle WA 98118 had fencened up the public shore access keeping it as their own private property. Please investigate and make it return to the public.",2021 Aug 31 12:00:00 AM,2021 Aug 31 12:00:00 AM,Completed,Referred to Law,9860 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052762-VI,47.51355081,-122.25042861,"(47.51355081, -122.25042861)",8,2021,3,8,2021,3,False,False,0,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1052936-CT,Citation,Case,,flat screens and other misc junk on vacant lot,2021 Sep 28 12:00:00 AM,2021 Dec 06 12:00:00 AM,Compliance Achieved,Completed,7902 greenlake WAY N,98103,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052936-CT,,,,9,2021,3,12,2021,4,False,False,69,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1052955-CT,Citation,Case,,9-29-21 AMS observed bush growing over sidewalk 2ft of 6ft.,2021 Sep 29 12:00:00 AM,2021 Nov 10 12:00:00 AM,Compliance Achieved,Completed,2336 25 AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1052955-CT,,,,9,2021,3,11,2021,4,False,False,42,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
008471-21CP,Complaint,Request,,"There are tapping sounds coming from ventilation shafts in my apartment, especially at unusual hours of the night. This has happened for many months, continuously, and has even happened-waking me up from sleep- in the middle of the night.",2021 Oct 10 12:00:00 AM,,,Completed,1600 Boren AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008471-21CP,,,,10,2021,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1053062-VI,Notice of Violation,Case,,"Per Online; The homeowner, ( Dr Michal R Friedrich) at 2000 Taylor Ave N,98109 hired Seattle Tree Care to top 3 trees on Seattle Parks property on an Environmentally Critical Slope in the Northeast Queen Anne Greenbelt just north of MacLean Park. On 8/10/21 SPR was notified about illegal tree topping of 2 parks trees at this location, and Seattle Tree Care was told to stop work. They then returned to the site on 9/10 to continue topping a third Parks tree after already",2021 Oct 12 12:00:00 AM,,,NOV Issued,2000 Taylor(East of) AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053062-VI,,,,10,2021,4,,,,True,True,,,False,True,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1053083-VI,Notice of Violation,Case,,"After returning from a week away I discovered a tree had been removed from our environmentally critical slope back property, parcel #7936000083, and a toxic herbicide applied to the stump. Riley P Mullen, the person who lives at 5300 SW Jacobsen Road took credit for entering through our gate, walking our trail and taking down our tree.Police report #2021-181558",2021 Oct 14 12:00:00 AM,,,NOV Issued,5275 SW Jacobson RD,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053083-VI,,,,10,2021,4,,,,True,True,,,False,True,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1053128-VI,Notice of Violation,Case,,SHORELINE: Development by adjacent property owner in shoreline street end including installation of landscaping nonconforming to SMP and hardscaping within setback.,2021 Oct 19 12:00:00 AM,2022 Dec 14 12:00:00 AM,Admin Closure,Completed,9902 RAINIER AVE S,98118,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053128-VI,47.51329554,-122.25007656,"(47.51329554, -122.25007656)",10,2021,4,12,2022,4,False,False,421,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
009552-21CP,Complaint,Request,,"Per Online; The detached accessory dwelling unit under construction at 6045 1st Ave NW is 47"" from the surveyor's marker. This measurement is based on framing done today, 11/15/2021, and was made between the particle board framing and the surveyor's marker. This places the construction 13"" too close to the rear property line. Seattle Municipal Code 23.44.041.C contains Table A that states in row ""i"": ""A detached accessory dwelling unit may be located within a require",2021 Nov 15 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=009552-21CP,,,,11,2021,4,,,,True,True,,,True,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false
1053315-TR,Tenant Relocation,Request,,Application for a Tenant Relocation License. Total units: 3; Total units occupied: 3. Demolition.,2021 Sep 10 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053315-TR,,,,9,2021,3,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
1053416-CT,Citation,Case,,1-6-22 JG Compliance achieved. Sidewalk was cleared from concrete edge to concrete edge.,2021 Dec 03 12:00:00 AM,2022 Jan 06 12:00:00 AM,Compliance Achieved,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053416-CT,,,,12,2021,4,1,2022,1,False,False,34,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1053454-VI,Notice of Violation,Case,,"residential vacant lot owned by former City of Seattle finance employee, scheduled for future development--two Mercedes sedan vehicles, one gray, one black, parked on the property for years--attracting homeless individuals who are using the vehicles as shelter and for narcotic drug use--property is overgrown with vegetation and wild blackberries--many kinds of solid waste are deposited on this property, including plastic, cardboard, paper, steel pipe, wood waste, etc.--t",2021 Dec 10 12:00:00 AM,2023 Jul 07 12:00:00 AM,Completed,Completed,1904 23 AVE S,98144,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053454-VI,,,,12,2021,4,7,2023,3,False,False,574,,False,True,False,True,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false
1053554-CT,Citation,Case,,1-5-22 AMS Observed vegetation accroaching onto alley behind the home and a tree in the front planting strip that has limbs hanging lower than the required 14ft above the street and 8ft above the sidewalk.,2022 Jan 05 12:00:00 AM,2022 Feb 10 12:00:00 AM,Compliance Achieved,Completed,4507 45 AVE SW,98116,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053554-CT,,,,1,2022,1,2,2022,1,False,False,36,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
000457-22CP,Complaint,Request,,"We have been having a leak on our ceiling since 1/2. While a plumber was called, all he did was cut a one-foot-squared hole in our ceiling and leave it to leak onto our bathroom.Roaches have been routinely coming in from the ceiling and into our apartment. Maintenance from our building has failed to fix the problem, or follow up with a temporary arrangement to plug the hole. Management has been less than forthcoming with respect to dates (e.g., provide an ETA for EOW; come Friday, not respond",2022 Jan 14 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000457-22CP,,,,1,2022,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false
1053744-VI,Notice of Violation,Case,,notice of rental increase,2022 Feb 09 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053744-VI,,,,2,2022,1,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1053745-VI,Notice of Violation,Case,,NO NOTICE FOR REPAIR APPTS,2022 Feb 09 12:00:00 AM,,,Initiated,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053745-VI,,,,2,2022,1,,,,True,True,,,False,True,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1053855-CT,Citation,Case,,Vegetation encroaches sidewalk. Vegetation to be cut back at least all the way to inside edge of concrete sidewalk.,2022 Mar 01 12:00:00 AM,2022 May 02 12:00:00 AM,Compliance Achieved,Completed,3057 E LAURELHURST DR NE,98105,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1053855-CT,,,,3,2022,1,5,2022,2,False,False,62,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
001857-22CP,Complaint,Request,,MOLD. NO LANDLORDRESPONSE DESPITEBEING AWARE SINCEOCTOBER.,2022 Feb 25 12:00:00 AM,,,Closed,7509 39TH AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001857-22CP,,,,2,2022,1,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
004147-22CP,Complaint,Request,,MOLD AND ANT INFESTATIONORD REFUSES REPAIR/ PAINTED OVER MOLD.,2022 May 11 12:00:00 AM,,,Completed,11202 2ND LN SW,98146,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004147-22CP,47.50226172,-122.33707363,"(47.50226172, -122.33707363)",5,2022,2,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false
004148-22CP,Complaint,Request,,Per Online; MOLD AND ANT INFESTATIONORD REFUSES REPAIR/ PAINTED OVER MOLD.,2022 May 11 12:00:00 AM,,,Closed,11202 2ND LN SW,98146,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004148-22CP,47.50226172,-122.33707363,"(47.50226172, -122.33707363)",5,2022,2,,,,True,True,,,True,False,False,True,false,false,false,true,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false
1054284-TR,Tenant Relocation,Request,,"Application for a Tenant Relocation License. Total units: 9; Total units occupied: 9. Demolition.See GeoCortex Report for listed addresses under parcel: 824, 826, 828, 822",2022 May 23 12:00:00 AM,,,Completed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1054284-TR,,,,5,2022,2,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
005769-22CP,Complaint,Request,,,2022 Jun 10 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005769-22CP,,,,6,2022,2,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1054490-TR,Tenant Relocation,Request,,Application for Tenant Relocation License. Total Units 2. Total Occupied Units 2. Demolition.,2022 Oct 19 12:00:00 AM,,,Completed,3218 PORTAGE BAY PL E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1054490-TR,47.65087984,-122.31953088,"(47.65087984, -122.31953088)",10,2022,4,,,,True,True,,,False,False,False,True,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
007121-22CP,Complaint,Request,,NOTICE TO VACATE/SELL,2022 Jul 14 12:00:00 AM,,,Closed,2301 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007121-22CP,47.64010391,-122.33004856,"(47.64010391, -122.33004856)",7,2022,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
008312-22CP,Complaint,Request,,,2022 Aug 09 12:00:00 AM,,,Closed,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008312-22CP,,,,8,2022,3,,,,True,True,,,True,False,False,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
008389-22CP,Complaint,Request,,"Houseboat owned by Bob Schrader was rented to me for months of July and August. Still not working. Not hot water, no stove working. The toilet worked for one day, I think. He was guilty of massive sewage dump confirmed by neighbors, pump out service and landlord, Ron Amundson. I have not been able to use the bathroom.",2022 Aug 10 12:00:00 AM,2022 Aug 23 12:00:00 AM,Completed,Completed,3141 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=008389-22CP,47.65041054,-122.32404271,"(47.65041054, -122.32404271)",8,2022,3,8,2022,3,False,False,13,,True,False,False,True,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false
1054657-CT,Citation,Case,,Asphalt roofing materials installed on dock decking as non-slip are shedding into the lake.,2022 Aug 19 12:00:00 AM,2022 Nov 21 12:00:00 AM,Compliance Achieved,Completed,2727 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1054657-CT,47.64495523,-122.32818573,"(47.64495523, -122.32818573)",8,2022,3,11,2022,4,False,False,94,,False,False,True,True,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1054692-VI,Notice of Violation,Case,,"Houseboat owned by Bob Schrader was rented to me for months of July and August. Still not working. Not hot water, no stove working. The toilet worked for one day, I think. He was guilty of massive sewage dump confirmed by neighbors, pump out service and landlord, Ron Amundson. I have not been able to use the bathroom.",2022 Aug 30 12:00:00 AM,2022 Aug 23 12:00:00 AM,Completed,Completed,3141 FAIRVIEW AVE E,98102,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1054692-VI,47.65041054,-122.32404271,"(47.65041054, -122.32404271)",8,2022,3,8,2022,3,False,False,-7,,False,True,False,True,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false
