RecordNum,District,OpenDate,LastInspDate,LastInspResult,StatusCurrent,OriginalAddress1,OriginalZip,Link,HealthSafetyHabitability,HarassmentRetaliationDisplacement,RightsViolations,HealthSafetyTermsFound,HarassmentTermsFound,RightsTermsFound
000924-19CP,7,2019 Jan 31 12:00:00 AM,,,Completed,700 5TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000924-19CP,False,True,False,,trao,
000955-19CP,7,2019 Feb 01 12:00:00 AM,,,Closed,2323 W Newton ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=000955-19CP,False,True,False,,pota,
001003-19CP,7,2019 Feb 04 12:00:00 AM,,,Completed,2020 WAVERLY PL N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001003-19CP,False,False,True,,,tenant rights
001011-19CP,7,2019 Feb 06 12:00:00 AM,,,Closed,3252 26TH AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001011-19CP,False,True,False,,pota,
001048-19CP,7,2019 Feb 05 12:00:00 AM,,,Closed,2024 3RD AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001048-19CP,False,False,True,,,tenant rights
001108-19CP,7,2019 Feb 12 12:00:00 AM,,,Completed,609 W NICKERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001108-19CP,False,True,False,,trao,
001111-19CP,7,2019 Feb 13 12:00:00 AM,,,Completed,1506 11TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001111-19CP,False,True,False,,harass|retaliat|pota,
001263-19CP,7,2019 Feb 19 12:00:00 AM,,,Closed,3520 28TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001263-19CP,False,True,True,,intimidation,rent increase|tenant rights
001319-19CP,7,2019 Feb 22 12:00:00 AM,,,Completed,2116 3RD AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001319-19CP,False,True,False,,trao,
001337-19CP,7,2019 Feb 22 12:00:00 AM,,,Completed,1823 TERRY AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001337-19CP,False,True,False,,pota,
1045949-VI,7,2019 Feb 26 12:00:00 AM,,,Completed,1506 11TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1045949-VI,False,True,False,,harass|retaliat|pota,
001394-19CP,7,2019 Feb 20 12:00:00 AM,,,Completed,1814 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001394-19CP,False,False,True,,,illegal entry
001479-19CP,7,2019 Feb 27 12:00:00 AM,,,Completed,2632 21ST AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001479-19CP,False,False,True,,,tenant rights
001480-19CP,7,2019 Feb 27 12:00:00 AM,,,Closed,75 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001480-19CP,False,False,True,,,tenant rights
001497-19CP,7,2019 Feb 28 12:00:00 AM,,,Closed,85 PIKE ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001497-19CP,False,True,False,,pota,
001526-19CP,7,2019 Mar 01 12:00:00 AM,,,Completed,103 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001526-19CP,False,True,False,,retaliat,
001571-19CP,7,2019 Mar 04 12:00:00 AM,,,Completed,215 1ST AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001571-19CP,False,True,True,,pota,discrimination
001629-19CP,7,2019 Mar 06 12:00:00 AM,,,Closed,2720 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001629-19CP,False,True,False,,pota,
001648-19CP,7,2019 Mar 06 12:00:00 AM,,,Completed,2134 WESTERN AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001648-19CP,False,True,False,,pota,
001681-19CP,7,2019 Mar 07 12:00:00 AM,,,Closed,2701 W MANOR PL,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001681-19CP,False,False,True,,,security deposit
001708-19CP,7,2019 Mar 08 12:00:00 AM,,,Closed,2602 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001708-19CP,True,False,True,bed bug,,tenant rights
001715-19CP,7,2019 Mar 07 12:00:00 AM,,,Completed,1511 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001715-19CP,False,True,True,,retaliat|pota,eviction notice
001894-19CP,7,2019 Mar 13 12:00:00 AM,,,Completed,103 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=001894-19CP,False,False,True,,,10-day notice|tenant rights
002014-19CP,7,2019 Mar 19 12:00:00 AM,2019 Mar 21 12:00:00 AM,Completed,Completed,505 1ST AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002014-19CP,True,False,True,sewage|raw sewage,,pay or vacate|3 day notice
002023-19CP,7,2019 Mar 19 12:00:00 AM,,,Closed,2117 WAVERLY PL N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002023-19CP,True,False,False,mold|black mold,,
002029-19CP,7,2019 Mar 19 12:00:00 AM,,,Completed,285 8TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002029-19CP,False,True,False,,pota,
002221-19CP,7,2019 Mar 26 12:00:00 AM,,,Completed,2119 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002221-19CP,False,True,True,,trao,rent increase
002228-19CP,7,2019 Mar 27 12:00:00 AM,,,Closed,822 6th AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002228-19CP,False,True,False,,pota,
002259-19CP,7,2019 Mar 27 12:00:00 AM,,,Closed,607 EASTLAKE AVE E,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002259-19CP,False,True,False,,pota,
002312-19CP,7,2019 Mar 28 12:00:00 AM,2019 Apr 08 12:00:00 AM,No Access/Unable to Observe,Completed,1407 TAYLOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002312-19CP,True,False,False,no heat|leak|moisture,,
002426-19CP,7,2019 Apr 01 12:00:00 AM,,,Completed,1811 EASTLAKE AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002426-19CP,False,False,True,,,3-day notice|just cause|just cause eviction
002446-19CP,7,2019 Apr 02 12:00:00 AM,,,Completed,2400 W LYNN ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002446-19CP,False,True,True,,pota,discriminated
1046216-VI,7,2019 Apr 05 12:00:00 AM,,,Completed,285 8TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046216-VI,False,True,False,,pota,
002658-19CP,7,2019 Apr 09 12:00:00 AM,,,Completed,600 W OLYMPIC PL,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002658-19CP,True,False,True,asbestos,,tenant rights
002740-19CP,7,2019 Apr 11 12:00:00 AM,,,Completed,1814 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002740-19CP,False,False,True,,,10-day notice
002741-19CP,7,2019 Apr 11 12:00:00 AM,,,Completed,1526 3RD AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002741-19CP,False,True,False,,pota,
002765-19CP,7,2019 Apr 12 12:00:00 AM,,,Completed,2119 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002765-19CP,False,False,True,,,20-day notice|notice to vacate
002801-19CP,7,2019 Apr 11 12:00:00 AM,,,Completed,2600 2ND AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002801-19CP,False,True,False,,trao,
002803-19CP,7,2019 Apr 11 12:00:00 AM,2019 Jun 28 12:00:00 AM,Completed,Completed,633 4TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002803-19CP,False,False,True,,,tenant rights
002806-19CP,7,2019 Apr 15 12:00:00 AM,,,Completed,1430 2ND AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002806-19CP,False,False,True,,,tenant rights
002884-19CP,7,2019 Apr 15 12:00:00 AM,,,Closed,2600 2ND AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002884-19CP,False,True,False,,trao,
002908-19CP,7,2019 Apr 17 12:00:00 AM,,,Completed,58 W ETRURIA ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002908-19CP,False,True,False,,trao,
002966-19CP,7,2019 Apr 19 12:00:00 AM,,,Closed,2121 5TH AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=002966-19CP,False,True,True,,pota,rent increase
003004-19CP,7,2019 Apr 17 12:00:00 AM,,,Closed,3710 27TH PL W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003004-19CP,False,True,False,,trao,
003007-19CP,7,2019 Apr 19 12:00:00 AM,,,Completed,1900 1ST AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003007-19CP,False,False,True,,,tenant rights
003014-19CP,7,2019 Apr 22 12:00:00 AM,,,Closed,1205 THOMAS ST,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003014-19CP,False,True,False,,pota,
003060-19CP,7,2019 Apr 23 12:00:00 AM,,,Completed,3456 14TH AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003060-19CP,False,True,False,,pota,
1046351-VI,7,2019 Apr 25 12:00:00 AM,,,Completed,1814 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046351-VI,False,False,True,,,notice to terminate|just cause|just cause eviction
003156-19CP,7,2019 Apr 25 12:00:00 AM,,,Closed,2608 W BOSTON ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003156-19CP,False,True,False,,trao,
003191-19CP,7,2019 Apr 25 12:00:00 AM,,,Closed,3820 13TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003191-19CP,False,False,True,,,tenant rights
003221-19CP,7,2019 Apr 29 12:00:00 AM,,,Completed,3520 28TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003221-19CP,False,False,True,,,10-day notice
003328-19CP,7,2019 May 02 12:00:00 AM,,,Closed,3627 13TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003328-19CP,False,False,True,,,rent increase
003451-19CP,7,2019 May 08 12:00:00 AM,,,Closed,522 VALLEY ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003451-19CP,False,True,False,,pota|trao,
003546-19CP,7,2019 May 10 12:00:00 AM,,,Closed,1415 2ND AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003546-19CP,False,True,False,,pota,
003586-19CP,7,2019 May 11 12:00:00 AM,,,Completed,62 CEDAR ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003586-19CP,False,True,False,,pota,
003649-19CP,7,2019 May 14 12:00:00 AM,,,Completed,1911 7TH AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003649-19CP,False,True,False,,pota|trao,
003653-19CP,7,2019 May 14 12:00:00 AM,,,Completed,2020 WAVERLY PL N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003653-19CP,False,True,False,,pota,
003655-19CP,7,2019 May 14 12:00:00 AM,,,Completed,700 5TH AVE,98104,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003655-19CP,False,True,False,,trao,
003752-19CP,7,2019 May 15 12:00:00 AM,,,Closed,1420 WESTERN AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003752-19CP,False,True,False,,retaliat,
1046510-VI,7,2019 May 20 12:00:00 AM,,,Completed,1526 3RD AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046510-VI,False,True,False,,pota,
003987-19CP,7,2019 May 22 12:00:00 AM,,,Closed,2434 QUEEN ANNE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=003987-19CP,False,True,False,,trao,
004016-19CP,7,2019 May 23 12:00:00 AM,,,Closed,1902 2ND AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004016-19CP,True,True,False,garbage,pota,
004134-19CP,7,2019 May 28 12:00:00 AM,,,Closed,2119 23RD AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004134-19CP,False,True,False,,pota|trao,
004161-19CP,7,2019 May 28 12:00:00 AM,,,Completed,420 VINE ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004161-19CP,True,True,False,no power,pota,
004252-19CP,7,2019 May 31 12:00:00 AM,,,Closed,3641 22ND AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004252-19CP,False,True,False,,trao,
004264-19CP,7,2019 May 31 12:00:00 AM,,,Closed,2015 TERRY AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004264-19CP,False,True,False,,pota,
004310-19CP,7,2019 May 29 12:00:00 AM,,,Closed,2033 6TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004310-19CP,False,True,False,,trao,
004318-19CP,7,2019 May 31 12:00:00 AM,,,Closed,2440 DEXTER AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004318-19CP,False,True,False,,trao,
004337-19CP,7,2019 May 28 12:00:00 AM,,,Closed,2701 3RD AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004337-19CP,False,False,True,,,rent increase
004346-19CP,7,2019 Jun 03 12:00:00 AM,,,Completed,201 GALER ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004346-19CP,False,True,False,,pota,
1046620-VI,7,2019 Jun 05 12:00:00 AM,,,Completed,2119 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046620-VI,False,True,True,,trao,rent increase
004514-19CP,7,2019 Jun 06 12:00:00 AM,,,Completed,2249 14TH AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004514-19CP,False,True,False,,pota,
004529-19CP,7,2019 Jun 04 12:00:00 AM,,,Closed,2200 WESTLAKE AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004529-19CP,False,True,False,,trao,
004537-19CP,7,2019 Jun 05 12:00:00 AM,,,Closed,2402 W RAYE ST,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004537-19CP,False,True,False,,trao,
004753-19CP,7,2019 Jun 11 12:00:00 AM,,,Completed,1000 1ST AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=004753-19CP,False,True,False,,pota,
1046727-VI,7,2019 Mar 27 12:00:00 AM,,,Completed,3520 28TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046727-VI,False,False,True,,,10-day notice
005027-19CP,7,2019 Jun 17 12:00:00 AM,,,Closed,110 VINE ST,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005027-19CP,True,False,False,infestation|mice,,
005055-19CP,7,2019 Jun 19 12:00:00 AM,,,Completed,626 4TH AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005055-19CP,False,True,True,,pota,security deposit
1046856-VI,7,2019 Feb 13 12:00:00 AM,,,Completed,2357 W PLYMOUTH ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1046856-VI,False,True,False,,pota,
005169-19CP,7,2019 Jun 21 12:00:00 AM,,,Completed,621 5TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005169-19CP,False,True,False,,pota|trao,
005183-19CP,7,2019 Jun 21 12:00:00 AM,,,Completed,901 5TH AVE N,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005183-19CP,False,True,False,,pota,
005545-19CP,7,2019 Jun 28 12:00:00 AM,,,Completed,3535 27TH PL W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005545-19CP,False,True,False,,pota,
005610-19CP,7,2019 Jul 01 12:00:00 AM,,,Completed,81 CLAY ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005610-19CP,False,True,False,,pota,
005940-19CP,7,2019 Jul 09 12:00:00 AM,,,Closed,1814 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005940-19CP,False,True,False,,pota,
005959-19CP,7,2019 Jul 09 12:00:00 AM,,,Completed,2105 5TH AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=005959-19CP,False,True,True,,pota,security deposit
006064-19CP,7,2019 Jul 08 12:00:00 AM,,,Closed,1102 8TH AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006064-19CP,True,False,False,bedbug,,
006083-19CP,7,2019 Jul 10 12:00:00 AM,,,Completed,1407 TAYLOR AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006083-19CP,False,False,True,,,security deposit
006098-19CP,7,2019 Jul 10 12:00:00 AM,,,Closed,417 2ND AVE W,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006098-19CP,False,True,False,,trao,
006100-19CP,7,2019 Jul 11 12:00:00 AM,,,Completed,2501 14th AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006100-19CP,False,False,True,,,3 day notice|security deposit
1047141-VI,7,2019 Jul 12 12:00:00 AM,,,Completed,2501 14th AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=1047141-VI,False,False,True,,,3 day notice|security deposit
006193-19CP,7,2019 Jul 12 12:00:00 AM,,,Completed,419 FAIRVIEW AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006193-19CP,False,True,False,,trao,
006358-19CP,7,2019 Jul 15 12:00:00 AM,,,Closed,425 FAIRVIEW AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006358-19CP,False,True,False,,trao,
006471-19CP,7,2019 Jul 19 12:00:00 AM,,,Completed,2562 THORNDYKE AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006471-19CP,False,True,False,,pota,
006497-19CP,7,2019 Jul 18 12:00:00 AM,,,Closed,700 5th AVE,98124,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006497-19CP,False,True,False,,lockout,
006667-19CP,7,2019 Jul 22 12:00:00 AM,,,Completed,2900 WESTLAKE AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006667-19CP,False,True,False,,pota,
006696-19CP,7,2019 Jul 24 12:00:00 AM,,,Closed,1215 6TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006696-19CP,False,True,False,,trao,
006760-19CP,7,2019 Jul 24 12:00:00 AM,,,Closed,1814 MINOR AVE,98101,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006760-19CP,False,True,False,,pota,
006857-19CP,7,2019 Jul 26 12:00:00 AM,,,Completed,914 W EMERSON ST,98119,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006857-19CP,False,True,False,,trao,
006865-19CP,7,2019 Jul 26 12:00:00 AM,,,Completed,1108 9TH AVE W,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006865-19CP,False,True,False,,pota|trao,
006878-19CP,7,2019 Jul 26 12:00:00 AM,,,Completed,805 4TH AVE N,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006878-19CP,False,True,False,,pota,
006947-19CP,7,2019 Jul 29 12:00:00 AM,2019 Aug 21 12:00:00 AM,Completed,Completed,1413 3RD AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006947-19CP,False,True,False,,pota,
006958-19CP,7,2019 Jul 29 12:00:00 AM,,,Closed,3453 23RD AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=006958-19CP,True,True,False,no hot water,pota,
007015-19CP,7,2019 Jul 31 12:00:00 AM,,,Completed,2516 27TH AVE W,98199,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007015-19CP,False,True,False,,threaten,
007119-19CP,7,2019 Aug 02 12:00:00 AM,,,Closed,2320 1ST AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007119-19CP,False,True,False,,trao,
007122-19CP,7,2019 Aug 01 12:00:00 AM,,,Closed,107 EASTLAKE AVE E,98109,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007122-19CP,True,False,False,rats|co alarm,,
007235-19CP,7,2019 Aug 05 12:00:00 AM,,,Completed,2401 4TH AVE,98121,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007235-19CP,False,True,False,,pota|trao,
007251-19CP,7,2019 Aug 05 12:00:00 AM,,,Completed,500 W MERCER ST,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007251-19CP,False,True,False,,pota,
007263-19CP,7,2019 Aug 05 12:00:00 AM,,,Completed,2905 1ST AVE,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=007263-19CP,False,True,False,,pota,
